elo_diff,streak_diff,months_since_diff,exp_diff,target
-102.13123545855046,-1,-1.8666666666666663,-4,1
-88.77131216907856,1,-0.23333333333333295,-8,1
-29.254039108197276,0,-3.966666666666666,-6,0
12.188258788218263,0,0.0,1,0
45.752271247822364,0,-7.3999999999999995,9,1
-55.56959491405951,0,3.966666666666666,-2,0
17.42088585644592,2,-10.066666666666666,3,0
21.814633164572797,0,2.2333333333333334,1,1
0.0,0,0.0,0,1
-56.87639544951662,-3,1.8666666666666663,8,0
-78.29740123043757,-4,1.8666666666666663,-1,0
-131.7173916166148,-1,5.133333333333334,-3,1
20.471068349484767,-2,0.9333333333333336,8,0
-40.281128940104736,0,33.13333333333333,-3,0
17.138282317546555,0,-5.133333333333333,-13,0
1.6304796768672531,0,-16.0,4,1
-15.128112176724244,0,-7.033333333333332,1,0
-31.67009761306167,0,1.6333333333333337,6,0
-23.931258030047502,0,-0.7000000000000002,-7,1
-33.53317642464708,-3,4.199999999999999,6,0
-51.495256539470574,0,0.0,-6,0
-20.76385487189509,-2,12.833333333333332,-1,0
-26.22152328471202,0,0.9333333333333336,-6,0
-30.468470537309713,0,9.566666666666666,-3,1
51.85396812642557,3,-8.633333333333333,3,1
12.349153784159853,0,1.4000000000000004,0,0
6.646212759575292,0,-8.866666666666667,2,1
24.85720959892319,0,1.166666666666666,-3,1
12.266574062747623,2,0.0,-3,0
-56.95284695231476,-3,4.466666666666666,-9,0
-115.60846982318822,-2,-4.199999999999999,-11,0
-16.46921458506722,-2,-9.333333333333334,12,0
-73.88192388875564,-2,0.7000000000000002,-7,0
-20.41807563313614,0,7.7333333333333325,-4,0
-43.947178921473096,0,10.8,-7,0
-53.8845075652614,-1,3.2666666666666666,2,1
22.28622227454389,1,2.8,0,0
12.868592597467568,0,-0.7000000000000002,0,0
49.82069703572347,0,-0.9333333333333336,0,1
122.26156104209531,1,-8.533333333333333,13,1
-4.415410433697616,2,-0.2333333333333334,3,0
-2.4415809618092226,1,0.0,5,0
-76.1875468558344,0,-1.2666666666666666,2,1
-13.405949724462289,0,-1.6333333333333333,0,0
-114.12582617424755,0,-1.6333333333333333,-8,0
5.238565840258161,0,-4.666666666666667,4,0
44.26416424235822,1,-4.433333333333333,3,1
24.0,1,-9.533333333333333,1,1
0.0,0,0.0,0,0
-14.747538893188903,0,1.1666666666666665,1,1
-149.38329523880043,-9,-6.066666666666666,-3,0
-62.15251580957988,1,0.2333333333333334,-8,1
146.55103670563108,1,-1.4333333333333336,21,1
56.1426064331647,2,1.9333333333333336,3,0
-12.927064795392653,1,-1.4000000000000004,-6,1
11.998410219215884,0,2.8000000000000003,0,0
-23.092318555671227,0,-1.9333333333333336,1,1
-34.89071035191614,1,1.0,-2,1
-4.668383647406927,0,0.7000000000000002,3,1
-66.90954612953533,-1,5.833333333333333,1,0
109.02629729084651,8,0.0,4,0
62.65645254133278,0,1.3999999999999995,14,1
-20.202296424760334,1,-3.5999999999999996,0,0
8.861438528029112,0,0.0,0,1
-17.20654918423884,-1,13.766666666666667,-1,0
-13.043335845455658,0,-8.933333333333334,-9,1
62.01040599686303,0,-11.533333333333333,4,1
15.548003742188712,1,0.0,-1,1
-53.5603693962787,-1,0.0,2,0
-2.137937513464067,0,-2.6333333333333333,-3,1
92.02455418334648,0,-21.066666666666666,-3,0
13.366284944353993,0,0.0,0,0
41.736090286977515,-1,-10.033333333333333,4,1
-83.01245119196824,0,0.4666666666666668,-6,0
-3.739389742336243,0,4.0,-3,1
-68.10375379069956,3,0.9333333333333336,-10,1
70.30258973797231,0,-0.3000000000000007,1,1
-59.6573964634531,-1,8.433333333333334,-10,0
21.58024716232876,0,-5.866666666666666,5,0
34.875284902318754,0,-0.7000000000000002,-5,0
-33.0830498588582,-1,-6.133333333333333,1,0
-8.743643219592741,0,0.3000000000000007,3,1
-1.2636882748454354,0,5.133333333333333,6,0
18.000118454431913,0,3.966666666666667,-3,0
4.707659147531558,0,2.333333333333334,0,1
-12.990462300503168,0,3.9000000000000004,1,1
16.01374548209583,1,-1.166666666666666,-5,0
-43.463281557362734,0,-1.8666666666666663,-2,0
67.53129998521763,0,11.566666666666666,7,0
-10.496217291157791,0,5.133333333333333,-1,0
14.616142577056053,0,6.1,-1,1
-31.223846832567233,0,0.2999999999999998,1,1
-22.921908390407907,1,-3.8000000000000007,-6,1
0.0,0,0.0,0,0
-131.02632769273714,-3,-2.5666666666666664,3,0
-1.850102704384426,-2,0.0,11,1
40.60447881282789,0,5.2666666666666675,4,0
0.0,0,0.0,0,1
16.73630679352209,0,6.566666666666666,-1,0
0.0,0,0.0,0,1
0.0,0,0.0,0,1
24.0,1,-5.633333333333333,1,0
0.0,0,0.0,0,0
-41.247712661675905,2,1.166666666666667,10,1
75.3067901920499,1,0.0,-6,0
-50.822569337217146,-1,8.633333333333333,0,1
-71.30754624858741,-1,11.433333333333334,-14,0
-13.620925015633247,-1,-1.166666666666667,5,0
-9.649736661987163,0,1.4333333333333336,0,0
29.957087956400528,0,-27.333333333333336,-2,1
-2.4179905861858515,0,-1.6333333333333337,8,1
50.813724783734415,2,-9.033333333333333,2,1
9.049122479101015,0,29.43333333333333,4,0
28.956237337899893,2,-9.366666666666667,2,1
14.914559335912145,-1,0.0,-2,1
-68.78528957511685,2,-0.33333333333333304,-6,0
-67.7988869325361,-3,2.5999999999999996,-2,1
75.91493880411053,0,-2.4333333333333327,9,0
-38.511352433450156,0,0.33333333333333304,-3,1
-8.994154522050849,1,-0.4666666666666668,-2,0
18.128808721736277,0,-0.9666666666666668,7,0
-13.314500104540002,0,13.533333333333331,-2,0
-31.319170301536133,-1,7.7333333333333325,-1,1
6.8118215347913065,0,-1.2666666666666657,3,1
-188.17803145259154,-8,2.0999999999999996,-4,0
14.192743982366665,4,-8.633333333333333,1,1
25.351947160987265,-2,0.666666666666667,6,1
127.5810776486885,-1,-0.4666666666666668,14,1
71.32581320633108,3,0.3333333333333339,3,1
-118.15978905968427,0,3.7333333333333325,-1,1
-65.87767457876907,-2,0.4666666666666668,0,0
-44.02596035898978,-2,1.2666666666666666,-2,0
-17.990159629220898,0,-5.1,-4,0
4.049423239963517,0,7.866666666666666,-5,0
-21.491498838379812,-3,3.2666666666666666,4,0
54.181244951723556,-1,2.1,6,1
24.488349440031243,-4,0.0,8,0
-114.12515570191044,-2,5.3999999999999995,-22,0
13.35125253479464,-5,-2.6333333333333337,7,0
3.5229541305209295,0,-1.4000000000000004,3,0
-77.3862735613834,0,39.900000000000006,-6,0
-2.71603067081719,0,0.0,1,0
-5.843616263675358,-1,-0.7000000000000002,4,1
-40.101824754081235,0,0.4666666666666668,-2,1
22.340180679096875,1,-6.833333333333333,3,1
-48.875105059451016,3,-1.6333333333333329,-6,0
-26.596450121725184,0,-2.1333333333333333,-3,1
-29.78217160790723,-2,-0.13333333333333375,4,0
22.36028696622293,2,-2.9333333333333336,-4,0
-44.61647437272063,1,-48.06666666666667,-8,0
12.207650261528443,0,5.133333333333334,0,1
-57.07312066680561,0,-3.2666666666666666,-4,1
24.0,1,-9.233333333333333,1,1
0.0,0,0.0,0,1
-24.582242002385783,0,-4.433333333333334,3,0
-7.223401844623822,2,-2.5666666666666664,-9,0
28.134217559425906,2,3.2666666666666666,2,1
-21.36585489132517,2,-4.9,4,1
25.9397086140184,4,-12.833333333333332,-7,0
36.93325777568862,0,-0.7000000000000002,2,1
0.0,0,0.0,0,1
9.835197155619426,0,0.0,0,1
-5.866081287378847,-1,-7.9,-7,0
-2.309746580800038,0,-8.4,0,1
-29.602993429134358,0,1.5999999999999996,-3,0
99.839550929496,1,2.5666666666666664,-1,1
-46.20937585488855,2,-2.5666666666666664,-2,1
-83.76883408380331,-3,-0.4666666666666668,0,1
-5.677312810478043,0,0.0,2,0
-102.74233775644848,-1,-1.166666666666667,-10,0
0.0,0,0.0,0,0
16.77013981464279,0,8.2,-1,1
41.274220594886174,0,-8.2,13,1
6.786275216265494,0,8.2,-2,1
-18.338883521307707,-1,1.6333333333333329,1,1
-62.17591298911543,-2,7.7333333333333325,-10,1
-62.16170337884296,0,-0.4666666666666668,-9,0
-5.639643310629481,4,-6.999999999999999,-11,1
13.945248946831498,-2,3.466666666666667,8,0
54.69317823024903,2,4.433333333333333,1,1
-18.052600170809455,0,0.0,-6,1
-8.215120010568398,0,-1.8666666666666663,0,1
2.198024098759106,0,-5.833333333333334,2,1
-16.0,-1,7.966666666666666,-1,0
81.67123928028559,3,-0.7000000000000002,1,1
52.5274893614594,0,-0.7000000000000002,-5,1
6.152884116839914,1,1.5000000000000002,-1,1
-22.74234720052391,-1,-2.3333333333333335,-5,0
37.569368494044966,0,0.4666666666666659,3,1
37.04888609698719,0,0.0,3,1
23.07990605842224,0,-8.7,8,1
0.0,0,0.0,0,0
19.50894306521991,0,1.4333333333333336,-4,1
29.911326840999436,0,0.0,-2,1
-16.0,0,-7.266666666666666,1,0
8.053130943342921,0,-5.333333333333334,0,0
-71.32845181272614,-3,7.499999999999999,-3,1
25.679414932818872,0,0.7000000000000002,2,0
54.74209232262115,3,0.7000000000000002,6,0
13.193558479007379,2,0.0,-2,1
31.098212901685656,5,1.8666666666666671,-2,1
-17.786855289880805,-3,0.9000000000000004,8,0
-8.873599078318193,0,-1.4333333333333336,1,1
-113.71527493715462,1,-28.56666666666667,-5,1
0.0,0,0.0,0,1
8.771144596415752,0,-8.466666666666665,7,1
13.030296241581937,-1,2.466666666666667,3,0
37.151166861622414,0,0.9666666666666668,9,1
22.41115103428706,0,0.0,-1,0
12.16094240927805,0,-26.900000000000006,-3,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
-40.80631530230994,-1,0.0,0,1
-43.779402537499436,0,1.8666666666666671,2,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
-71.83420151475184,-4,-1.3999999999999995,1,0
-15.729882640197957,0,-9.6,1,0
-5.517190261153473,-1,1.6333333333333333,4,1
-58.857714054938015,-2,7.766666666666666,-6,1
16.461680712743373,0,4.433333333333333,-2,1
82.16345869436736,1,0.9333333333333331,-1,1
-80.30579428240685,0,0.20000000000000018,-8,0
87.39788244150918,0,3.7333333333333343,6,0
-65.75957202147356,-3,0.0,-6,0
4.230288342143922,0,1.6333333333333333,5,1
16.554266172652433,-2,-3.033333333333333,7,0
85.62783323817075,2,0.9666666666666668,11,0
-33.03502455049852,-1,0.1999999999999993,-10,0
0.0,0,0.0,0,0
47.348101418879196,1,-7.0,-8,1
-16.033908130169266,0,70.0,1,0
5.483778313387575,1,-1.8666666666666667,1,1
-5.792362971540797,-2,7.066666666666666,-4,0
23.166049862194996,0,0.9333333333333336,4,0
38.54806924535933,3,0.0,7,1
106.04837803998771,3,-4.666666666666666,-1,1
-49.45930741939833,-2,-37.9,1,0
2.795412917835847,0,-3.5,-1,0
7.229156204320361,0,3.166666666666667,1,1
-42.60686316953365,0,-2.6666666666666665,-10,0
19.385665751605075,0,2.7666666666666666,1,1
-31.29604312349602,0,-11.466666666666667,2,0
-7.796483608893368,1,-8.2,2,1
-9.997643941300339,0,-0.6999999999999993,-1,0
16.0,0,10.533333333333333,-1,1
107.05212211120829,11,-10.733333333333334,0,1
-92.92623360279504,0,6.766666666666666,-5,1
-0.7969816680631538,3,-1.833333333333333,-1,0
21.949512154092417,1,3.466666666666667,2,1
0.0,0,0.0,0,0
37.31279286625181,2,-6.8,4,1
-30.2322086110471,0,24.800000000000004,2,0
0.0,0,0.0,0,0
12.311724998284717,0,-1.8666666666666663,6,1
0.8142143791467333,1,-2.466666666666667,2,1
32.1653840767226,1,-9.6,8,0
57.697506873484144,-1,-6.633333333333333,1,1
-62.57219199416659,-5,0.2333333333333334,3,1
43.9937136866713,4,-7.033333333333332,18,0
19.662786926130366,1,-1.0333333333333332,10,0
-7.838829802948112,0,0.7000000000000002,0,0
0.0,0,0.0,0,0
64.70260701989969,0,-0.20000000000000107,-3,0
-13.633709216832358,0,27.733333333333334,1,0
-20.626817724780494,0,2.8,2,0
-14.108143252874925,0,-7.7333333333333325,1,1
6.1357787365880085,0,-7.933333333333334,2,1
-76.702205815649,-1,0.0,-4,0
-7.029490077160972,-2,-1.8666666666666667,-1,1
-54.97063782839223,-3,0.5999999999999996,-10,1
0.0,0,0.0,0,1
29.39265627116879,0,-13.166666666666666,-1,1
34.666391215880594,0,-9.433333333333334,14,0
-21.595963927576804,-2,6.866666666666666,-8,1
0.0,0,0.0,0,0
4.652227131831978,0,-0.6999999999999997,5,0
7.58608483844273,-2,2.666666666666667,3,1
20.373007863499424,0,3.966666666666667,-3,0
28.959765886339937,2,-9.1,2,1
0.0,0,0.0,0,0
113.42771506309418,6,-8.899999999999999,9,1
77.66414412736458,-2,0.9333333333333336,5,1
34.30001770315425,3,-0.9333333333333327,-4,1
0.08333916581682388,-1,-2.2333333333333343,-4,0
-24.0,-1,8.2,-1,0
26.302904782801534,-1,-1.8666666666666671,5,0
-13.60568643608849,0,-2.466666666666666,1,1
16.0,1,-8.666666666666666,1,0
0.0,0,0.0,0,1
38.78791014588637,0,2.299999999999999,-2,0
26.970921296443294,4,-1.8666666666666663,1,1
-32.173448367419496,0,-10.966666666666665,-2,0
-1.752106126650915,0,-2.3333333333333335,-1,0
-4.3988610909282215,-1,8.433333333333334,-4,1
-23.994407422767154,-2,4.8999999999999995,-2,1
0.0,0,0.0,0,1
88.44624654637732,0,0.9333333333333327,3,1
11.83035581426816,0,-4.2,1,0
47.970286004803484,-1,-2.666666666666667,4,1
-37.79030469093436,0,2.8,-2,0
54.73525372822178,2,2.1,1,1
0.0,0,0.0,0,1
-60.0209179615797,-3,8.899999999999999,-3,1
28.182177568070756,3,2.8,13,0
29.089597691051267,1,-5.6,4,1
23.767816866602516,1,-7.499999999999999,8,0
-76.42416642888656,0,6.766666666666666,-10,1
-205.357838409102,-7,1.6333333333333329,-16,0
7.056804085170597,-1,2.5666666666666664,-2,1
-16.069404212865265,0,71.36666666666666,1,1
9.289413998247937,0,5.6000000000000005,4,1
0.723893331415411,0,0.2333333333333334,0,0
28.799999999999955,1,-7.266666666666666,1,1
-33.51887248828439,-2,1.8666666666666671,-3,0
-32.50382410823818,-4,-0.9333333333333336,-3,1
21.11766491278172,1,-1.6333333333333346,14,1
17.893368893717707,1,-5.833333333333334,6,0
-64.81407891025106,4,0.2333333333333334,-8,1
0.0,0,0.0,0,0
6.044167278478653,0,0.4666666666666668,-6,1
-72.64745046866278,-1,11.766666666666666,-10,0
-0.7363067935220897,0,2.1,0,0
0.0,0,0.0,0,0
71.55916219972733,2,-49.333333333333336,3,1
-64.81627691387712,0,0.5999999999999979,5,1
0.0,0,0.0,0,0
-71.92173645441267,-3,7.033333333333332,-13,0
-20.639275244146575,-2,3.7333333333333334,-3,0
0.0,0,0.0,0,0
22.893665981394406,0,0.7000000000000002,-3,0
0.0,0,0.0,0,1
0.0,0,0.0,0,0
0.0,0,0.0,0,0
-57.91933681960427,-1,7.033333333333332,-11,0
-16.0,0,-9.066666666666666,1,1
46.213677115075825,6,-1.166666666666666,1,1
100.97597054290077,-1,4.2,14,1
0.0,0,0.0,0,1
17.477053171424814,1,-7.966666666666666,1,1
60.47244499400699,1,-3.033333333333333,2,0
4.109085466941451,0,2.9666666666666663,3,0
75.3468328121669,1,-3.466666666666667,4,1
-16.0,-1,8.666666666666666,-1,0
16.0,1,-6.8,1,1
5.876884933663177,0,-7.499999999999999,4,1
58.724230432354716,0,6.266666666666667,-1,1
-18.510577206640846,-1,8.833333333333332,-1,0
63.19031490535963,0,10.233333333333334,7,1
84.0063192974817,5,-4.2,4,0
-19.518540072207543,0,0.7000000000000002,2,1
-90.94283327177754,-3,-2.1,-2,0
-43.9454169448145,0,21.933333333333334,-7,0
-12.691905991164504,0,-4.9,2,0
-51.13618964441093,1,-3.2666666666666666,-7,0
43.359218655396035,0,-11.666666666666666,-4,1
-16.0,0,-5.366666666666666,1,1
-17.0752217655845,0,8.333333333333332,-15,1
58.71424510299698,-1,-10.5,9,1
0.11461075372312735,0,1.166666666666666,-1,0
-16.0,-1,8.666666666666666,-1,1
34.810984071237954,0,3.5,16,1
-23.982041778047915,-2,2.5666666666666664,-1,1
0.0,0,0.0,0,1
-13.592615501161617,0,-4.2,-4,1
0.5740545086557631,1,2.8,-4,0
97.99358646034716,3,1.333333333333333,12,1
92.65077385568839,0,-6.766666666666667,2,0
0.0,0,0.0,0,0
-32.70368574132158,-1,-13.3,12,0
111.83052153641484,0,-3.7333333333333343,10,1
18.600788018065487,-1,-3.2666666666666666,-6,1
-19.625145367251662,-2,-1.4000000000000004,-3,1
-57.20353850898937,0,-0.6999999999999993,-12,1
-0.04860923740739054,0,0.4666666666666668,0,0
-1.9383110933329135,0,-4.8999999999999995,1,1
-30.07377833988312,2,1.6333333333333329,-1,0
-29.29888898668787,0,-1.6333333333333329,2,1
14.896513768741443,0,1.3333333333333321,-1,0
75.75240550220474,-2,-3.0333333333333328,8,0
-28.325034520487634,-1,4.433333333333333,-2,1
1.0067696338487622,0,-0.9333333333333336,-12,0
-112.76655621418035,-6,-1.4000000000000004,-9,1
-11.019362354341865,-2,6.066666666666666,1,0
55.29479545490108,0,-5.633333333333333,5,0
-55.14301618714239,0,2.1000000000000005,-8,0
33.92649177954377,2,3.266666666666667,-7,0
-11.657071174620114,-1,3.033333333333333,-2,1
-16.0,0,-7.466666666666666,1,0
-3.9344700598733198,-2,-2.033333333333333,-4,0
-32.73630679352209,-1,0.0,0,0
13.006175774901521,0,-0.9333333333333336,-1,1
22.99564837333537,1,-6.8,7,0
108.83612784008142,10,-2.8,1,1
-17.673145502701345,-2,-1.4000000000000004,-7,1
13.72760244805363,-1,0.7000000000000002,3,0
54.81056177500727,4,-13.066666666666666,0,0
-23.08804443158533,-1,-0.5333333333333341,2,0
47.548274591760446,0,-1.2666666666666657,5,1
-42.37173867346428,0,-0.16666666666666607,-6,1
13.940433625638661,0,1.3999999999999995,1,0
28.799999999999955,0,6.8,-1,0
0.0,0,0.0,0,0
0.0,0,0.0,0,1
-20.541631146123336,-1,-4.366666666666667,0,0
-88.3497216437529,-1,-11.899999999999999,1,0
-17.148171592207746,0,-4.666666666666667,-1,1
-17.700035605342464,1,-4.433333333333334,-5,0
-66.91010948697249,-4,0.0,-3,0
-12.799999999999955,0,0.9333333333333331,0,1
-40.17285093823102,0,2.833333333333332,-7,1
-16.0,0,-8.666666666666666,1,1
-24.0,0,-2.133333333333333,1,0
12.799999999999955,0,-3.5,0,1
-8.848672519286538,0,-6.333333333333333,2,1
32.0,1,-11.666666666666666,0,0
21.34685424660597,0,-0.7000000000000002,0,1
-16.0,0,1.166666666666667,-1,0
-2.227706409789789,1,-0.4666666666666668,-5,0
-61.77307467786136,0,12.366666666666667,6,0
38.143243942435674,0,-3.966666666666667,10,1
-45.068201398973315,-1,7.466666666666667,-1,0
-8.348134374612528,0,8.633333333333333,0,0
-11.182622799448836,0,-0.7000000000000011,-6,1
8.048321296404083,2,2.333333333333333,-1,1
15.94566216391604,0,-36.7,-3,0
-6.677747904499938,0,-0.9666666666666668,-2,0
57.84414570847002,-1,3.0666666666666664,5,1
-15.26369320647791,-1,-1.166666666666667,-1,1
-35.24713295707443,1,6.7666666666666675,-3,0
-5.285321007494531,0,-47.83333333333334,9,1
-1.1029535059278714,0,-8.433333333333334,1,0
0.0,0,0.0,0,1
66.24080239900672,0,-0.4666666666666668,9,1
0.0,0,0.0,0,1
7.69088302646901,0,6.7666666666666675,4,1
-73.8711927280035,-2,15.600000000000001,0,0
11.829407986192336,0,-3.5,2,1
29.47096281760787,1,-8.2,5,0
-84.01088457888295,-2,0.0,-11,1
106.22537593686275,0,-0.4666666666666668,7,1
77.02989019686038,4,-0.20000000000000018,4,0
22.10217477312426,0,4.433333333333334,3,0
-42.77167356072732,-3,9.799999999999999,1,1
-108.97774723388488,0,1.3999999999999995,-15,1
-9.731224160811962,-3,0.0,1,1
10.366399146619642,0,3.333333333333333,0,0
-90.1506898606824,1,48.766666666666666,-8,1
-21.082953198234236,3,0.0,-8,0
-39.71754575431919,0,2.333333333333333,5,0
45.64432963736431,1,-89.36666666666666,0,1
13.31451242061462,-1,7.266666666666666,-5,1
-15.442847131072767,0,0.0,0,1
29.134658621847848,1,-7.999999999999999,13,0
-30.14931637936911,0,-12.1,-7,0
0.0,0,0.0,0,1
-25.643105598488546,-1,-1.4333333333333336,-9,1
15.624623418656483,0,-4.0,3,0
-121.48384968243295,0,6.8,-15,0
-5.718631887273432,-2,-0.7000000000000002,10,0
16.0,1,-6.8,1,1
-74.14935743673732,0,0.16666666666666785,1,1
-66.39354865484825,0,-14.733333333333333,-7,0
2.0639042953059743,0,-10.766666666666666,2,0
-42.9008853291341,0,0.0,3,1
16.0,1,-7.033333333333332,1,0
0.7023986633528239,0,6.8,-2,0
0.7363067935220897,1,-10.533333333333333,2,0
4.723912288266547,0,7.7,0,0
46.54518017440796,2,2.3666666666666663,12,0
12.213047212682795,0,1.3999999999999995,0,0
25.224365211872737,1,-7.533333333333332,1,1
-4.1954155025748605,0,5.833333333333334,4,1
-16.0,0,-2.833333333333332,1,0
7.6318466032391825,0,1.3666666666666667,0,1
60.81227003033905,0,0.0,5,1
-23.594077883944692,0,-7.033333333333332,1,1
13.010687131789837,-2,-25.9,0,0
-16.816425340995465,0,-7.499999999999999,9,1
-32.73630679352209,-2,0.0,0,1
43.95733785091329,0,-3.833333333333333,-4,0
29.02406837208673,2,-6.066666666666666,-8,0
0.9579384309008674,0,1.1333333333333333,0,1
-31.966091869830734,-2,6.333333333333333,-2,0
19.419323981137268,1,-7.7,-3,1
-31.98270461614311,-1,-1.166666666666666,-7,0
0.08926159851807824,0,2.333333333333333,0,1
-31.306054585790662,0,-2.766666666666666,-7,1
67.4751782782389,0,-2.0999999999999996,1,1
153.5308823002872,3,-71.4,13,1
0.0,0,0.0,0,0
0.0,0,0.0,0,0
5.8379613094421074,-1,-0.2333333333333334,12,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
0.0,0,0.0,0,1
0.0,0,0.0,0,0
0.0,0,0.0,0,1
0.0,0,0.0,0,0
34.82042938649147,1,3.033333333333333,12,1
-83.81140793015129,0,4.433333333333333,-20,1
1.4661172051073663,1,3.2666666666666666,1,0
-25.081460897233455,1,1.166666666666666,-3,1
64.90644851806951,1,-3.333333333333334,3,0
23.909205060490194,4,-4.9,-2,1
-67.17126814496555,-2,-3.2666666666666666,6,1
26.83510401658532,0,-1.1666666666666665,-1,0
70.12277537644559,5,1.166666666666666,-4,0
36.441682948937796,1,-6.6,4,0
0.0,0,0.0,0,1
-2.464929116627218,0,-0.26666666666666705,2,0
56.62871473240989,0,2.2666666666666675,6,0
15.424609856653205,3,-1.1666666666666665,-10,0
-69.51704815315384,-3,-12.133333333333333,-7,1
2.403533783648527,-1,3.2666666666666666,5,0
35.20411796783401,-1,0.9333333333333336,2,1
-28.763814357836054,0,4.666666666666666,-1,0
-61.056969724517785,0,2.0999999999999996,-4,0
10.532025924350592,4,-11.1,1,1
32.15309915518765,0,1.833333333333333,-2,1
46.570283780169575,0,0.5,-4,1
-28.799999999999955,-1,7.499999999999999,-1,1
8.988127862098736,0,-2.0999999999999996,0,1
-12.817051556357228,1,-1.8666666666666663,-4,0
78.32455438985698,1,1.4000000000000004,3,1
22.92621229177871,1,2.5666666666666664,1,0
-26.32692885527763,0,-2.7666666666666675,-12,0
-56.19889983806638,0,-2.3333333333333335,4,0
-29.710371703929695,0,14.0,-5,0
-16.0,0,-7.499999999999999,1,1
-6.281021627863993,-2,-2.3333333333333335,6,0
16.037585783860322,0,-1.833333333333333,4,0
29.74188012523655,1,1.5999999999999996,-5,0
-24.0,-1,8.466666666666665,-1,0
-21.62010728346354,0,3.2333333333333334,-4,0
-52.75690911159859,0,-2.0999999999999996,-6,0
-16.431685324286263,0,-1.9333333333333336,1,0
13.392553677934075,0,-3.2333333333333334,-1,1
-13.400466803653671,0,9.966666666666667,1,1
0.0,0,0.0,0,0
28.799999999999955,0,8.466666666666665,-1,1
-103.51842386704448,2,4.4333333333333345,-7,0
-106.95546294112341,-3,1.8666666666666667,-6,1
29.79420293940848,-2,1.4,9,0
-8.725997093614296,1,2.8000000000000003,1,1
-14.905567597327945,0,0.0,-3,0
13.861244717762702,0,-0.46666666666666634,-5,1
-6.23335650548097,0,-6.6,4,1
-9.21791547032717,0,0.0,0,0
12.117020541916872,0,-8.433333333333334,6,0
-91.43829153123966,-3,-2.5666666666666673,-2,0
11.467203243556924,1,3.966666666666667,-6,1
32.39932135106483,1,-36.63333333333333,1,0
99.25246460277708,0,1.6333333333333337,12,1
-22.372526729901665,-1,-2.533333333333333,-10,0
11.446317888642625,0,0.2333333333333334,0,0
-22.71708086260901,0,-3.0,1,0
29.46310038354568,0,-0.46666666666666634,8,1
-22.331023610008742,0,7.499999999999999,-8,0
1.7890759828585487,1,-6.1,2,1
0.0,0,0.0,0,1
47.82589327161986,3,-9.366666666666667,3,1
31.013988842702247,-3,6.6,10,0
-10.090234133522472,0,3.7333333333333343,-8,0
52.46350211720187,2,-1.833333333333334,7,0
1.258897088407366,0,0.9333333333333331,0,1
-40.366649396056346,0,0.2333333333333334,-1,1
-1.3509505051852102,-1,-3.966666666666667,-2,0
1.0040364859687543,1,0.0,0,0
0.0,0,0.0,0,0
0.0,0,0.0,0,0
-94.81504910502417,-3,-1.166666666666667,-7,1
22.176165542975923,-1,1.8666666666666671,2,0
-114.98604621551249,-1,1.166666666666667,-11,1
-14.43806936188821,0,1.4000000000000004,1,0
77.73446339225757,-2,0.9333333333333327,5,0
-7.565591863306736,0,-1.4000000000000004,0,1
79.76892755196991,1,0.0,9,0
-4.330248003107954,0,-7.033333333333332,4,1
-15.23134659671473,0,-0.2333333333333334,1,0
30.776740582773755,0,7.466666666666666,-4,1
-0.08297948079280104,0,-7.499999999999999,2,0
15.822272149163382,0,0.0,0,0
-83.27434254065201,0,-0.46666666666666634,-3,1
31.23318970231594,2,-5.466666666666666,2,1
40.78009540764333,0,1.6333333333333329,1,1
13.451794941393246,1,2.8,0,0
-29.23045723676273,0,-3.7,-9,1
0.0,0,0.0,0,1
-37.18416708504947,0,5.466666666666666,-4,1
-18.949375605672913,0,2.8,2,1
0.0,0,10.0,0,0
-26.39312918932751,2,-8.233333333333333,5,1
-20.050843271036456,-4,24.233333333333334,1,0
16.46981132728297,0,-7.3,-3,1
-45.37216434773154,-1,4.466666666666666,-7,1
51.37038530311361,-1,2.0666666666666664,10,1
7.448928778922209,0,-0.2333333333333325,6,0
0.7363067935220897,0,-8.233333333333334,0,1
-4.640857400280311,0,4.900000000000001,0,1
-9.028653025564154,0,6.8,-4,0
-16.71905582132854,-1,6.566666666666666,-1,0
0.0,0,0.0,0,1
0.0,0,0.0,0,0
16.942346024044582,0,-2.7999999999999994,-1,0
29.77566860552247,-2,-1.6333333333333337,3,0
10.866553897124277,1,3.033333333333333,3,1
51.38454725815291,0,0.9333333333333336,3,0
-42.12788683037547,-2,0.0,0,0
27.14235985810501,0,-2.5666666666666664,4,0
-16.0,-1,7.499999999999999,-1,0
75.00429710366734,3,-5.166666666666666,3,1
-8.507373971259767,0,0.0,-10,0
-33.21999912392266,0,-0.666666666666667,0,1
-6.619868712077505,0,3.0,3,1
-40.36506888036479,0,-5.3999999999999995,2,0
-64.65307967723334,-1,62.89999999999999,-7,0
-6.766403360283448,0,0.2666666666666666,7,0
-46.555544269466964,1,0.7000000000000002,3,1
-30.23229997696876,1,1.2000000000000002,-12,1
18.126150763268697,0,3.966666666666667,3,1
28.799999999999955,1,-7.033333333333332,1,1
55.049802664030494,2,1.8666666666666671,-1,0
-53.19521677173907,0,4.433333333333332,-5,0
-24.0,0,-7.033333333333332,1,1
